name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Karachi,Pakistan",2023-03-27,33,20,26.8,30.8,20,26.1,13.5,51.8,0,0,0,,0,0,38.5,27.7,262.4,1011.8,9.5,5.1,290.3,25.2,10,10,2023-03-27T06:29:19,2023-03-27T18:46:05,0.18,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-03-28,31,22,26.2,30.8,22,26.1,16.7,57.8,0,0,0,,0,0,41.8,25.9,253.6,1010.1,14,5.6,289.1,24.9,10,10,2023-03-28T06:28:17,2023-03-28T18:46:31,0.21,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-03-29,30.4,24,26.6,32.3,24,27.1,19,64,0,0,0,,0,0,49.3,31.7,240,1009.5,41.4,5.6,266.8,23,10,30,2023-03-29T06:27:15,2023-03-29T18:46:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-03-30,31,22,25.7,29.9,22,25.6,17.3,62.9,0.3,100,12.5,rain,0,0,38.2,25.9,232.7,1008.6,43.1,5.8,272.2,23.6,9,30,2023-03-30T06:26:13,2023-03-30T18:47:22,0.28,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-03-31,31,23,26.6,31.9,23,27.2,19,64.2,0,0,0,,0,0,46.8,33.5,245.1,1007.9,49.2,5.3,268.7,23,9,30,2023-03-31T06:25:12,2023-03-31T18:47:48,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-01,32,22,26.7,31.3,22,26.5,16.4,56.7,0,0,0,,0,0,48.2,40.7,242.5,1009.3,18.1,6.2,292.5,25.3,10,10,2023-04-01T06:24:11,2023-04-01T18:48:13,0.34,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-02,30.8,22,26.3,32.1,22,26.6,19,65.7,0,0,0,,0,0,46.1,31.7,246.1,1008.9,32.1,5.6,287.5,24.8,10,10,2023-04-02T06:23:09,2023-04-02T18:48:39,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-03,31,24,27.1,32.9,24,27.6,19.8,66,0,0,0,,0,0,47.5,29.5,230.1,1007.6,35.9,6.4,279.6,24,9,10,2023-04-03T06:22:08,2023-04-03T18:49:05,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2023-04-04,31,22,26.4,31.4,22,26.4,16.6,56.3,0,0,0,,0,0,36,29.5,245.7,1009.7,8.9,6.2,301.8,26,10,10,2023-04-04T06:21:08,2023-04-04T18:49:30,0.44,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-05,34,22,26.8,32.3,22,26.2,13.8,50.8,0,0,0,,0,0,38.5,29.5,260.1,1009.8,0.8,6,309.4,26.6,10,10,2023-04-05T06:20:07,2023-04-05T18:49:56,0.47,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2023-04-06,33,20,26.5,33.2,20,26.5,16.5,56.4,0,0,0,,0,0,36,24.1,244.8,1011.2,10.6,5.7,300.7,26.2,10,10,2023-04-06T06:19:07,2023-04-06T18:50:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-07,35,22,28.5,34,22,28,15,49.8,0.6,100,4.17,rain,0,0,39.2,25.9,263.8,1012.8,7,6.2,295.1,25.5,10,10,2023-04-07T06:18:08,2023-04-07T18:50:48,0.54,Rain,Clear conditions throughout the day with afternoon rain.,rain,"41780099999,OPKC,remote"
"Karachi,Pakistan",2023-04-08,36.2,22,28.5,35.1,22,27.9,14,47.1,0,0,0,,0,0,42.5,20.5,256.2,1013.6,3.8,5.5,297.3,25.7,10,15,2023-04-08T06:17:08,2023-04-08T18:51:14,0.58,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-09,35,23,27.7,34.5,23,27.7,16.1,51.5,0,0,0,,0,0,41,25.9,243.6,1013.5,32.7,5.8,288.6,24.8,10,10,2023-04-09T06:16:09,2023-04-09T18:51:40,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-10,30,23,26.2,31.3,23,26.5,18.8,65.6,0.1,100,4.17,rain,0,0,41.8,18.4,209.6,1012,50.9,5,247.6,21.3,8,5,2023-04-10T06:15:10,2023-04-10T18:52:06,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-11,32,21,26.6,31.5,21,26.8,17.9,61.7,0,0,0,,0,0,32.8,20.5,224.4,1012.2,28.5,5.5,295.6,25.3,10,10,2023-04-11T06:14:12,2023-04-11T18:52:32,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-12,35.2,23,28.9,35,23,29,17.4,54.2,0,0,0,,0,0,43.2,25.9,251.2,1012.1,77.1,5.4,288.2,24.6,10,15,2023-04-12T06:13:14,2023-04-12T18:52:59,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-13,36,25,29.1,36.9,25,29.8,19,57.2,0,0,0,,0,0,41.8,27.7,255.5,1011.5,34.8,5.4,293.6,25.3,10,15,2023-04-13T06:12:17,2023-04-13T18:53:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-14,35,25,28.7,38.5,25,30.1,21.2,66.2,0,0,0,,0,0,41.4,27.7,249.7,1010.1,9.2,5.9,299.7,25.8,10,30,2023-04-14T06:11:20,2023-04-14T18:53:52,0.79,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-15,33.6,24,28.7,36.2,24,30.2,21.6,68.1,0,0,0,,0,0,41.8,26.7,243.6,1008.4,13.4,5.8,303.7,26.2,10,30,2023-04-15T06:10:24,2023-04-15T18:54:19,0.83,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-16,33.8,25,28.6,35.6,25,30.1,21.5,67.6,0,0,0,,0,0,44.6,24.1,237.7,1007.5,27.8,5.5,301.6,26.1,10,30,2023-04-16T06:09:28,2023-04-16T18:54:46,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-17,34,25,29,33.6,25,29.3,18.7,57.5,0,0,0,,0,0,42.5,24.1,242.7,1008.6,49.8,5.6,307.2,26.5,10,30,2023-04-17T06:08:33,2023-04-17T18:55:13,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-18,34.2,26,29.7,34.5,26,29.8,17.6,52.1,0,0,0,,0,0,48.6,37.1,274.1,1011.1,52,5.4,250.2,21.4,9,15,2023-04-18T06:07:38,2023-04-18T18:55:40,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-19,34,25,29.6,32.5,25,29.2,14.4,43.1,0,0,0,,0,0,48.2,27.7,260.1,1009,51.8,5.4,256.7,22.2,9,30,2023-04-19T06:06:44,2023-04-19T18:56:08,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-20,36.6,25,29.3,37.1,25,29.8,18.4,55.1,0,0,0,,0,0,42.1,29.5,252,1005.8,45.9,5.4,304.2,26.4,10,15,2023-04-20T06:05:51,2023-04-20T18:56:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-21,34,25,28.7,37.3,25,30,20.7,63.3,0,0,0,,0,0,44.6,25.9,250.2,1005.4,27.3,5.6,305.9,26.6,10,30,2023-04-21T06:04:59,2023-04-21T18:57:03,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-22,34.2,25,28.9,36.9,25,30.2,20.5,62.5,0,0,0,,0,0,47.2,29.5,252,1006.2,21.2,5.5,311.2,27.1,10,60,2023-04-22T06:04:07,2023-04-22T18:57:31,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-23,37.6,26,30.2,36.8,26,30.2,17.3,51.9,0,0,0,,0,0,42.1,24.1,258.2,1006.7,17.2,5,315.3,27.4,10,15,2023-04-23T06:03:15,2023-04-23T18:57:59,0.1,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-24,36,24,29.8,37.1,24,30,16.6,49.5,0,0,0,,0,0,37.1,18.4,244,1008.5,46.6,5.5,273.9,23.6,9,30,2023-04-24T06:02:25,2023-04-24T18:58:27,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-25,36,25,29.6,36.7,25,29.7,17.6,54.2,0,0,0,,0,0,45.4,25.9,264.6,1008.8,75.8,4.9,205.3,17.5,7,100,2023-04-25T06:01:35,2023-04-25T18:58:56,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-26,35,27,29.9,35,26.6,29.6,14,39.1,0,0,0,,0,0,40,33.5,249.5,1007.2,56.2,5.5,254.4,22.1,9,30,2023-04-26T06:00:46,2023-04-26T18:59:24,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-27,33,26,28.5,33.9,26,29.1,19.1,58.7,1.2,100,16.67,rain,0,0,43.2,29.5,239.9,1007.3,45.4,5.6,290,25,9,30,2023-04-27T05:59:58,2023-04-27T18:59:53,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-28,32,25,27.7,32.3,25,28.2,18.7,59.6,3.4,100,25,rain,0,0,38.2,27.7,219.3,1008.2,61.8,5,255.8,22,8,30,2023-04-28T05:59:11,2023-04-28T19:00:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-29,32,23,26.6,31.5,23,26.7,17.1,57.9,0.2,100,4.17,rain,0,0,34.2,25.9,154.2,1007.7,66.2,5.3,293.2,25.3,10,30,2023-04-29T05:58:24,2023-04-29T19:00:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-04-30,31,21,26.3,31.3,21,26.5,17.5,60.8,0,0,0,,0,0,31.7,33.5,252.8,1006.2,46.5,5.1,269.4,23.4,9,10,2023-04-30T05:57:38,2023-04-30T19:01:21,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-01,33,24,28.1,35.1,24,28.8,19.2,60.3,0.2,100,4.17,rain,0,0,34.6,33.5,254.1,1005.5,42.3,5.3,281.3,24.2,9,30,2023-05-01T05:56:54,2023-05-01T19:01:50,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-02,34.2,23,28.6,33.9,23,28.9,16.9,51.2,0.4,100,8.33,rain,0,0,41,25.9,269.7,1006.5,42.5,5.6,293.4,25.3,9,30,2023-05-02T05:56:10,2023-05-02T19:02:20,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-03,34,25,29.3,38.2,25,31.6,21.6,65,0,0,0,,0,0,37.1,29.5,246.3,1008.8,27,4.6,299.1,25.8,10,30,2023-05-03T05:55:27,2023-05-03T19:02:49,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-04,34,25,29.4,35.6,25,30.4,19.1,56.5,0,0,0,,0,0,39.2,24.1,245.2,1007.9,16.9,5.3,309.9,26.6,10,30,2023-05-04T05:54:45,2023-05-04T19:03:19,0.45,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-05,34,25,29.1,38.2,25,30.8,21.3,64.4,0,0,0,,0,0,36.4,33.5,250.7,1007.5,19.8,5.6,304.6,26.4,10,10,2023-05-05T05:54:04,2023-05-05T19:03:49,0.5,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-06,36,26,29.9,39.5,26,32,21.4,62.5,0,0,0,,0,0,40,33.5,255.5,1007.6,19,5.5,311.6,27,10,10,2023-05-06T05:53:24,2023-05-06T19:04:19,0.52,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-07,34.2,26,29.9,39.6,26,33.1,22.7,67.1,0,0,0,,0,0,42.8,29.5,257.5,1006.9,9,5.1,313.7,26.9,10,15,2023-05-07T05:52:45,2023-05-07T19:04:50,0.56,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-08,35,26,30.3,41,26,33.5,22.8,66.5,0,0,0,,0,0,45,27.7,240.7,1005.8,6,4.9,324,27.9,10,15,2023-05-08T05:52:07,2023-05-08T19:05:20,0.59,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-09,35.2,25,30.1,38.8,25,32.7,22.4,66.5,0,0,0,,0,0,41.8,24.1,235.7,1007.2,3.8,5.2,323.2,28.1,10,15,2023-05-09T05:51:30,2023-05-09T19:05:50,0.63,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-10,38.2,25,31.1,38.5,25,31.9,18.2,54.8,0,0,0,,0,0,41.8,25.9,258.4,1007.7,17.2,5.8,324.4,28.1,10,15,2023-05-10T05:50:54,2023-05-10T19:06:21,0.66,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-11,39.6,26.8,32,38.5,29.1,33.6,18.9,53,0,0,0,,0,0,51.1,42.5,259.3,1007.3,3.3,6.1,329.7,28.5,10,30,2023-05-11T05:50:19,2023-05-11T19:06:51,0.7,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2023-05-12,37.8,27,32.1,40.8,28.4,34.4,20.1,52.1,0,0,0,,0,0,56.2,27.7,254.3,1006.4,0.1,5.4,325.1,28.1,10,30,2023-05-12T05:49:46,2023-05-12T19:07:22,0.75,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-13,37.6,28,32,38.7,30.2,34.5,20.4,52.2,0,0,0,,0,0,59.8,29.5,255.1,1005.9,0,5.6,324.6,28,10,38,2023-05-13T05:49:13,2023-05-13T19:07:53,0.77,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-14,36,28,30.9,42,31.8,36,23.9,67.6,0,0,0,,0,0,50,29.5,248.8,1004.9,29.3,5.5,306.6,26.6,9,50,2023-05-14T05:48:41,2023-05-14T19:08:23,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-15,34.4,28,30.7,41.4,31.8,36,24.2,69.1,0,0,0,,0,0,52.6,29.5,238.9,1004,56.9,5.3,298.8,25.8,9,100,2023-05-15T05:48:11,2023-05-15T19:08:54,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-16,34.2,29,30.9,40.8,34.4,36.4,24.2,68.3,0,0,0,,0,0,52.2,37.4,237.3,1006.2,74.7,5.6,292.4,25.1,9,100,2023-05-16T05:47:42,2023-05-16T19:09:25,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-17,35,29,31,39.1,33.5,35.8,23.5,65.8,0.7,100,29.17,rain,0,0,50.8,33.5,240.3,1007.1,65.9,5.5,274.3,23.8,8,100,2023-05-17T05:47:14,2023-05-17T19:09:55,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-18,34.4,26,30.8,40.2,26,35.3,23.5,66.4,0,0,0,rain,0,0,43.9,25.9,247.8,1009.3,42.2,5.5,303.7,26.3,10,75,2023-05-18T05:46:47,2023-05-18T19:10:26,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-19,36,27.9,31,43.2,31.8,36.4,24.1,68.1,0,0,0,,0,0,43.2,25.9,251,1009,38.2,6,305.4,26.5,10,38,2023-05-19T05:46:21,2023-05-19T19:10:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-20,35,28,30.7,40.6,31.1,34.9,23.2,66,0,0,0,,0,0,45,27.7,254.1,1007.6,38.4,6,314.9,27.3,10,50,2023-05-20T05:45:56,2023-05-20T19:11:27,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-21,34,28,30.9,39.1,31.8,35.7,23.6,66.3,0,0,0,rain,0,0,49,40.7,243.8,1007.8,62.7,6.4,307.2,26.6,10,38,2023-05-21T05:45:33,2023-05-21T19:11:57,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2023-05-22,34,28,30.8,40.6,31.8,36.4,24.3,69.3,0,0,0,,0,0,50.4,33.5,244,1007.6,80.2,5.5,266.4,23,9,38,2023-05-22T05:45:10,2023-05-22T19:12:27,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-23,34.2,29,31.1,41.2,34.4,37.7,25,70.5,0,0,0,,0,0,54.4,37.1,242.3,1007.4,81,5.6,293.1,25.3,9,38,2023-05-23T05:44:49,2023-05-23T19:12:57,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-24,35,29,31.2,43.3,34.4,38.1,25.3,72.1,0,0,0,,0,0,60.8,40.7,245.8,1006.2,61.5,5.3,303.7,26.1,9,38,2023-05-24T05:44:30,2023-05-24T19:13:27,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-25,35,29,31.3,42.2,34.4,38.2,25.2,70.9,0,0,0,,0,0,69.5,40.7,250.8,1004.9,59.3,5.6,312.8,27.1,10,38,2023-05-25T05:44:11,2023-05-25T19:13:57,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-26,35,29,31.4,44.5,35.5,38.4,25.2,70.6,0,0,0,,0,0,67.3,46.4,243.1,1004.7,63.9,6.2,307.4,26.4,9,50,2023-05-26T05:43:54,2023-05-26T19:14:26,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2023-05-27,35,29,31.4,43.2,35.5,38.4,25.3,71,0,0,0,,0,0,62.6,37.8,245.4,1004.5,58.3,5,311,26.7,10,50,2023-05-27T05:43:37,2023-05-27T19:14:55,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-28,35,29,31.2,41.7,34.4,37,24.4,68.4,0,0,0,,0,0,53.3,33.5,246.7,1005.3,56.5,6.5,302.1,26.1,10,100,2023-05-28T05:43:22,2023-05-28T19:15:24,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2023-05-29,35,29,31.5,42.1,30.2,36.4,23.2,63,0,0,0,,0,0,43.9,27.7,250.5,1006.9,52.7,5.1,289.7,25.1,9,100,2023-05-29T05:43:09,2023-05-29T19:15:52,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-05-30,34.2,28,31,39.6,31.8,35.8,23.5,65.5,0,0,0,rain,0,0,45,37.1,234.8,1008.4,77,6.6,265.3,22.9,9,100,2023-05-30T05:42:56,2023-05-30T19:16:21,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2023-05-31,34,28.4,31,39.1,33.1,35.4,23.2,64.1,0,0,0,rain,0,0,51.1,42.5,237.3,1007.5,58.3,5.7,253.4,21.8,8,75,2023-05-31T05:42:45,2023-05-31T19:16:48,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-01,35,29,31.3,41.8,33.5,37.1,24.3,67.1,0.3,100,12.5,rain,0,0,56.5,33.5,241,1005.1,84.2,4.8,229.2,19.7,7,100,2023-06-01T05:42:35,2023-06-01T19:17:16,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-02,35,29,31.5,43.4,34.4,38.4,25,69.2,0.2,100,8.33,rain,0,0,41.8,25.9,239.8,1005.5,78.9,6.4,281,24.4,9,100,2023-06-02T05:42:26,2023-06-02T19:17:43,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41780099999,OPKC,remote"
"Karachi,Pakistan",2023-06-03,36,29,31.8,43.6,34.4,37.9,24.5,66.9,0,0,0,,0,0,47.9,31.7,242.7,1004.8,39.9,5.1,306.6,26.5,10,50,2023-06-03T05:42:18,2023-06-03T19:18:09,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-04,35,29,31.4,42.2,33.5,36.8,24,65.8,0,0,0,,0,0,43.6,27.7,235.9,1005.2,44.9,6,310.2,26.7,10,50,2023-06-04T05:42:12,2023-06-04T19:18:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-05,35,29,31.4,42.2,33.5,37.1,24.2,66.8,0,0,0,,0,0,47.2,33.5,241.9,1004.6,46.4,5.7,298.1,25.7,9,38,2023-06-05T05:42:06,2023-06-05T19:19:01,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-06,35,29,31.7,43.4,34.4,38.6,25.1,69.2,0,0,0,,0,0,46.1,31.7,236.7,1003,57.6,5.3,303.7,26.2,10,50,2023-06-06T05:42:02,2023-06-06T19:19:26,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-07,35,30,31.6,43.4,37.3,38.9,25.4,70.6,0,0,0,rain,0,0,38.5,24.1,208.7,1002.7,67.8,5.6,302.6,26,9,38,2023-06-07T05:41:59,2023-06-07T19:19:50,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-08,35,29,31.6,41,34.4,37.7,24.5,67.1,0,0,0,,0,0,40.7,29.5,217.8,1004.1,65.4,5.5,286.6,24.8,9,38,2023-06-08T05:41:57,2023-06-08T19:20:14,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-09,35,29,31.4,41.1,34.4,37.2,24.3,67,0,0,0,,0,0,46.1,37.1,231.1,1002.6,77.1,5.8,268.1,23.2,9,15,2023-06-09T05:41:57,2023-06-09T19:20:37,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-10,35,29,31.6,40.6,33.5,36.6,23.4,62.8,0,0,0,,0,0,40.3,25.9,230.6,1000.9,54.9,5.7,282.2,24.3,9,15,2023-06-10T05:41:57,2023-06-10T19:21:00,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-11,36.8,29,32.8,43.4,31.9,37.2,22.5,56.3,0,0,0,,0,0,36,22.3,204.3,1000,22.3,5.6,289.7,25,9,30,2023-06-11T05:41:59,2023-06-11T19:21:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-12,39.4,30,34.5,42.2,33.2,38,20.9,47.6,0,0,0,,0,0,45.4,27.7,113.4,997.8,20.5,6,300.5,26,9,30,2023-06-12T05:42:02,2023-06-12T19:21:43,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-13,38,30.2,33.1,41.3,33.6,36.5,21.5,51.3,0.4,100,12.5,rain,0,0,57.2,40.7,87.6,997.2,84.4,4.5,150.8,13,5,30,2023-06-13T05:42:06,2023-06-13T19:22:03,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-14,33,28,30.4,39.6,30.6,34.5,22.9,64.5,0,0,0,rain,0,0,59.8,46.4,92.9,997.7,79.3,4.8,236,20.3,8,10,2023-06-14T05:42:11,2023-06-14T19:22:23,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-15,34,28,29.4,38.2,30.6,33.7,23.5,71.4,12.1,100,45.83,rain,0,0,76.7,48.2,63.9,996.3,74.1,5,137.2,11.8,5,10,2023-06-15T05:42:17,2023-06-15T19:22:42,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-16,37.2,29,32.2,43.1,32.6,37.7,23.5,61.9,0.1,100,4.17,rain,0,0,43.2,29.5,335.6,996.8,84,4.9,188,16,6,60,2023-06-16T05:42:24,2023-06-16T19:23:00,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2023-06-17,35,30,32.1,43.8,37.3,39.5,25.3,68.2,0,0,0,,0,0,44.6,31.7,251.2,1000,69.6,4.6,236.3,20.4,9,60,2023-06-17T05:42:32,2023-06-17T19:23:17,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
