Createdon,punchCloseAt,OutageType,saifi,saidi,consumer_count_fdr,outageSubType,initialoffreason,htclosingreason,fdr_Id,fdr_name,grid_name,Relay,isemergency,israintripping,TAT,duration,dts_Id,consumer_count_fdr.1,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
2023-01-08,2023-01-08 13:10:07,Feeder,105895,,VHL,OTFS,Forced Outage,PMT Link,3596,NAZ ICE,S.I.T.E,YEI,0.0,NO,16,00:13:01,1489,VHL,2023-01-08,27.0,14.0,19.3,-0.1,29.3,0.0,0,0.0,,0,0,29.5,14.8,359.7,1018.9,0.3,5.4,191.6,16.6,7,10
2023-01-08,2023-01-08 17:25:12,Feeder,105895,,VHL,OTFS,Forced Outage,PMT Link,2156,MEMON MASJID,AZIZABAD,YEI,1.0,NO,57,00:55:48,523928,VHL,2023-01-08,27.0,14.0,19.3,-0.1,29.3,0.0,0,0.0,,0,0,29.5,14.8,359.7,1018.9,0.3,5.4,191.6,16.6,7,10
2023-01-08,2023-01-08 17:50:52,Feeder,105895,,VHL,Incoming Off,Forced Outage,PMT Link,3551,SAIMA ROYAL RESIDENCY-2,GULSHAN,YEI,0.0,NO,70,01:10:49,523928,VHL,2023-01-08,27.0,14.0,19.3,-0.1,29.3,0.0,0,0.0,,0,0,29.5,14.8,359.7,1018.9,0.3,5.4,191.6,16.6,7,10
2023-01-08,2023-01-08 17:13:02,Feeder,105895,,VHL,Feeder Trip,Forced Outage,PMT Link,2073,M. YOUNUS,AZIZABAD,EI,0.0,NO,14,00:07:39,523928,VHL,2023-01-08,27.0,14.0,19.3,-0.1,29.3,0.0,0,0.0,,0,0,29.5,14.8,359.7,1018.9,0.3,5.4,191.6,16.6,7,10
2023-01-09,2023-01-09 00:23:17,Feeder,105895,,VHL,Feeder Trip,Shutdown,HT Jumper,795,HAMDARD,S.I.T.E,REI,0.0,NO,26,00:14:40,8989,VHL,2023-01-09,26.4,12.0,18.8,9.1,54.9,0.0,0,0.0,,0,0,20.2,14.8,98.9,1019.8,2.1,3.2,186.6,16.2,7,10
2023-01-09,2023-01-09 09:00:58,Feeder,105895,,VHL,Incoming Trip,Lead Burnt Out,VIR / Wire / Cloth etc. grounding,347,AL-NAJEEB,GULSHAN,REI,0.0,NO,42,00:43:53,523167,VHL,2023-01-09,26.4,12.0,18.8,9.1,54.9,0.0,0,0.0,,0,0,20.2,14.8,98.9,1019.8,2.1,3.2,186.6,16.2,7,10
2023-01-09,2023-01-09 11:57:36,Feeder,105895,,VHL,OTFS,Forced Outage,Fire/Flash/Sparking,555,NAIRING CINEMA (OLD SIRAJUDDULLAH),LIAQUTABAD,REI,1.0,NO,85,00:18:07,500694,VHL,2023-01-09,26.4,12.0,18.8,9.1,54.9,0.0,0,0.0,,0,0,20.2,14.8,98.9,1019.8,2.1,3.2,186.6,16.2,7,10
2023-01-09,2023-01-09 17:54:33,Feeder,105895,,VHL,Incoming Trip,Lead Burnt Out,PMT Link,330,SHAMOONABAD,GULSHAN,REI,0.0,NO,48,00:46:38,1039,VHL,2023-01-09,26.4,12.0,18.8,9.1,54.9,0.0,0,0.0,,0,0,20.2,14.8,98.9,1019.8,2.1,3.2,186.6,16.2,7,10
2023-01-09,2023-01-09 19:52:43,Feeder,105895,,VHL,OTFS,Forced Outage,MISC,3514,MUCCA CHOWK,AZIZABAD,REI,0.0,NO,5,00:06:39,505150,VHL,2023-01-09,26.4,12.0,18.8,9.1,54.9,0.0,0,0.0,,0,0,20.2,14.8,98.9,1019.8,2.1,3.2,186.6,16.2,7,10
2023-01-10,2023-01-10 05:00:05,Feeder,105895,,VHL,Incoming Trip,Lead Burnt Out,MISC,347,AL-NAJEEB,GULSHAN,REI,0.0,NO,34,00:30:09,500468,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-10 10:00:28,Feeder,105895,,VHL,Incoming Trip,Commercial,HT Jumper,559,C-1 AREA,LIAQUTABAD,REI,0.0,NO,147,02:08:27,510330,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-10 09:43:25,Feeder,105895,,VHL,Incoming Trip,Commercial,VIR / Wire / Cloth etc. grounding,347,AL-NAJEEB,GULSHAN,REI,0.0,NO,88,01:26:59,510330,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-10 09:48:26,Feeder,105895,,VHL,OTFS,Forced Outage,LT Cable Lead,3566,SANITARY SHOP,JAIL,REI,0.0,NO,84,00:54:11,528328,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-10 10:10:57,Feeder,105895,,VHL,Incoming Trip,DC - Disconnected,Bird / Animal Electrocuted,553,AL-MURTAZA,LIAQUTABAD,REI,0.0,NO,60,00:51:01,589,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-10 17:28:25,Feeder,105895,,VHL,Incoming Trip,Planned Outage,PMT Link,553,AL-MURTAZA,LIAQUTABAD,REI,0.0,NO,99,01:37:40,1438,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-10 16:50:59,Feeder,105895,,VHL,Feeder Trip,Planned Outage,PMT Link,813,SHAH-E-KARBALA,Golimar,REI,0.0,NO,59,00:55:01,1438,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-10 16:50:58,Feeder,105895,,VHL,Feeder Trip,Planned Outage,PMT Link,782,DYRE TEXTILE,Golimar,REI,0.0,NO,59,00:55:44,1438,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-10 16:50:50,Feeder,105895,,VHL,OTFS,Planned Outage,PMT Link,326,EXHIBITION,GULSHAN,REI,0.0,NO,28,00:17:16,1438,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-10 19:26:38,Feeder,105895,,VHL,OTFS,Forced Outage,MISC,796,AURANGABAD(OLD FINE TEXTILE),S.I.T.E,REI,0.0,NO,18,00:18:14,525176,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-11 01:50:37,Feeder,105895,,VHL,Incoming Trip,Forced Outage,MISC,1152,GENERAL SOCIETY,CIVIC CENTRE,REI,0.0,NO,152,02:31:40,525176,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-10,2023-01-11 01:10:00,Feeder,105895,,VHL,Incoming Trip,Forced Outage,PMT Link,190,SAGHIR CENTER (RASHID MINHAS),FEDERAL-B,REI,0.0,NO,94,01:25:23,525176,VHL,2023-01-10,27.0,13.0,19.4,9.5,54.8,0.0,0,0.0,,0,0,22.0,25.9,173.3,1019.2,2.2,4.0,185.1,15.9,7,10
2023-01-11,2023-01-11 01:44:32,Feeder,105895,,VHL,Feeder Trip,Forced Outage,PMT Link,109,EXPO CENTER,CIVIC CENTRE,REI,0.0,NO,115,01:40:12,525176,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 03:43:19,Feeder,105895,,VHL,Feeder Trip,Forced Outage,PMT Link,3341,BAKHSHI SQUARE,AZIZABAD,BI,0.0,NO,41,00:37:47,525176,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 05:50:27,Feeder,105895,,VHL,Feeder Trip,Forced Outage,Bird / Animal Electrocuted,1264,LIAQUATABAD-2,LIAQUTABAD,RYEI,0.0,NO,115,01:51:11,525176,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 05:26:09,Feeder,105895,,VHL,Feeder Trip,Forced Outage,Bird / Animal Electrocuted,111,RUKKNUDDIN,CIVIC CENTRE,RYBEIT,0.0,NO,90,01:24:17,525176,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 05:05:14,Feeder,105895,,VHL,Incoming Trip,Forced Outage,PMT Link,3459,HADI MARKET,LIAQUTABAD,RYBEIT,0.0,NO,59,00:57:49,525176,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 08:20:52,Feeder,105895,,VHL,Feeder Trip,Forced Outage,VIR / Wire / Cloth etc. grounding,2100,RUFI HEAVEN,GULSHAN,REI,0.0,NO,48,00:46:46,525176,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 09:35:18,Feeder,105895,,VHL,Incoming Trip,Forced Outage,VIR / Wire / Cloth etc. grounding,335,NIPA PUMPING,GULSHAN,REI,0.0,NO,36,00:35:59,525176,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 10:51:40,Feeder,105895,,VHL,Incoming Trip,Job of Operation,Misc.,3108,TELENOR PMT,AZIZABAD,REI,0.0,NO,58,00:54:15,1431,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 10:38:08,Feeder,105895,,VHL,Incoming Trip,Job of Operation,Bird / Animal Electrocuted,335,NIPA PUMPING,GULSHAN,REI,0.0,NO,61,00:29:16,1431,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 11:00:48,Feeder,105895,,VHL,Feeder Trip,Job of Operation,Bird / Animal Electrocuted,316,ORIENT BUILDERS,GULSHAN,RYI,0.0,NO,152,00:52:20,1431,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 11:55:18,Feeder,105895,,VHL,Incoming Trip,Job of Operation,Bird / Animal Electrocuted,3548,RABBI APARTMENT,CIVIC CENTRE,RYI,0.0,NO,95,01:29:14,526863,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 11:55:45,Feeder,105895,,VHL,Feeder Trip,Job of Operation,HT Jumper,2139,TRIMAX HOSPITAL(OLD COMP SCHOOL),AZIZABAD,REI,0.0,NO,87,01:24:18,526863,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 11:22:18,Feeder,105895,,VHL,Incoming Trip,Job of Operation,HT Jumper,3904,MANZAR-E-JILANI,AZIZABAD,REI,0.0,NO,54,00:50:40,526863,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 11:45:17,Feeder,105895,,VHL,Incoming Trip,Job of Operation,Tree Snapping,2083,IDEAL INDUSTRY (GUL BL-1),FEDERAL-B,REI,0.0,NO,44,00:41:10,1321,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 14:01:12,Feeder,105895,,VHL,Incoming Trip,Job of Operation,Tree Snapping,3548,RABBI APARTMENT,CIVIC CENTRE,REI,0.0,NO,94,01:34:02,500465,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 14:17:10,Feeder,105895,,VHL,Feeder Trip,Shutdown,Tree Snapping,109,EXPO CENTER,CIVIC CENTRE,EI,0.0,NO,85,00:36:31,8621,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 14:24:25,Feeder,105895,,VHL,Feeder Trip,Shutdown,Tree Snapping,1152,GENERAL SOCIETY,CIVIC CENTRE,EI,0.0,NO,85,00:43:33,8621,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 14:30:53,Feeder,105895,,VHL,Incoming Trip,Shutdown,PMT Link,560,FATIMA BAROCHA,LIAQUTABAD,EI,0.0,NO,41,00:35:36,8621,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 15:30:53,Feeder,105895,,VHL,Feeder Trip,Lead Burnt Out,PMT Link,2139,TRIMAX HOSPITAL(OLD COMP SCHOOL),AZIZABAD,REI,0.0,NO,116,01:07:21,576,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 16:50:59,Feeder,105895,,VHL,Incoming Trip,Lead Burnt Out,Bird / Animal Electrocuted,2073,M. YOUNUS,AZIZABAD,REI,0.0,NO,137,02:14:24,576,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 16:35:10,Feeder,105895,,VHL,Incoming Trip,Forced Outage,Tree Snapping,335,NIPA PUMPING,GULSHAN,REI,0.0,NO,46,00:31:45,1443,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 16:35:41,Feeder,105895,,VHL,Incoming Trip,Forced Outage,Tree Snapping,323,NCHS,GULSHAN,REI,0.0,NO,45,00:31:55,1443,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 17:52:57,Feeder,105895,,VHL,Incoming Trip,Forced Outage,Bird / Animal Electrocuted,224,NASEERABAD (K.ACADEMY),FEDERAL-B,REI,0.0,NO,89,01:28:23,1443,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 17:13:49,Feeder,105895,,VHL,OTFS,Forced Outage,Bird / Animal Electrocuted,316,ORIENT BUILDERS,GULSHAN,REI,0.0,NO,16,00:03:25,1443,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 20:28:42,Feeder,105895,,VHL,OTFS,Forced Outage,Fire/Flash/Sparking,1216,KARSON COMPLEX,GULSHAN,REI,1.0,NO,17,00:18:13,576,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-11,2023-01-11 22:25:35,Feeder,105895,,VHL,OTFS,Forced Outage,LT Wire Broken,2019,DASTAGIR SOCIETY,AZIZABAD,REI,1.0,NO,28,00:27:15,172581,VHL,2023-01-11,27.0,15.0,21.3,15.0,69.7,0.1,100,4.17,rain,0,0,50.8,35.3,278.7,1014.9,61.3,3.6,154.6,13.5,6,10
2023-01-12,2023-01-12 01:45:38,Feeder,105895,,VHL,Feeder Trip,Forced Outage,LT Wire Broken,3502,TOOBA MASJID,S.I.T.E,REI,0.0,NO,55,00:47:16,172581,VHL,2023-01-12,23.0,16.0,19.5,-4.5,20.4,0.0,0,0.0,rain,0,0,40.3,37.1,317.1,1014.0,1.0,2.6,201.9,17.5,8,10
2023-01-12,2023-01-12 01:20:51,Feeder,SSM F/S/D CANCEL DUE TO PUBLIC RESISTANCE,,CLL,Incoming Off,Forced Outage,LT Wire Broken,553,AL-MURTAZA,LIAQUTABAD,REI,0.0,NO,41,00:35:14,5128,CLL,2023-01-12,23.0,16.0,19.5,-4.5,20.4,0.0,0,0.0,rain,0,0,40.3,37.1,317.1,1014.0,1.0,2.6,201.9,17.5,8,10
2023-01-12,2023-01-12 04:36:44,Feeder,Back Feeding Operations.,,VHL,Incoming Trip,Forced Outage,HT Jumper,3548,RABBI APARTMENT,CIVIC CENTRE,REI,0.0,NO,35,00:36:39,5128,VHL,2023-01-12,23.0,16.0,19.5,-4.5,20.4,0.0,0,0.0,rain,0,0,40.3,37.1,317.1,1014.0,1.0,2.6,201.9,17.5,8,10
2023-01-12,2023-01-12 09:50:05,Feeder,Back Feeding Operations.,,VHL,Feeder Trip,Commercial,HT Jumper,3157,NITAL  COLONY,HAROONABAD,REI,0.0,NO,143,02:07:39,500519,VHL,2023-01-12,23.0,16.0,19.5,-4.5,20.4,0.0,0,0.0,rain,0,0,40.3,37.1,317.1,1014.0,1.0,2.6,201.9,17.5,8,10
2023-01-12,2023-01-12 10:20:24,Feeder,Back Feeding Operations.,,VHL,Incoming Trip,Commercial,VIR / Wire / Cloth etc. grounding,2024,BAZAR-E-FAISAL(N.ICE),LIAQUTABAD,REI,0.0,NO,54,00:49:31,500519,VHL,2023-01-12,23.0,16.0,19.5,-4.5,20.4,0.0,0,0.0,rain,0,0,40.3,37.1,317.1,1014.0,1.0,2.6,201.9,17.5,8,10
2023-01-12,2023-01-12 10:24:44,Feeder,Back Feeding Operations.,,VHL,Feeder Trip,Commercial,VIR / Wire / Cloth etc. grounding,805,ABBASI SHAHEED,S.I.T.E,EI,0.0,NO,3,00:03:07,500519,VHL,2023-01-12,23.0,16.0,19.5,-4.5,20.4,0.0,0,0.0,rain,0,0,40.3,37.1,317.1,1014.0,1.0,2.6,201.9,17.5,8,10
2023-01-12,2023-01-12 18:45:54,Feeder,Back Feeding Operations.,,VHL,OTFS,Forced Outage,HT Jumper,2139,TRIMAX HOSPITAL(OLD COMP SCHOOL),AZIZABAD,EI,0.0,NO,17,00:18:39,170826,VHL,2023-01-12,23.0,16.0,19.5,-4.5,20.4,0.0,0,0.0,rain,0,0,40.3,37.1,317.1,1014.0,1.0,2.6,201.9,17.5,8,10
2023-01-12,2023-01-12 22:00:25,Feeder,Back Feeding Operations.,,VHL,Feeder Trip,Planned Outage,HT Jumper,344,KOHISTAN BUILDER (GUL-SHAMIM),AZIZABAD,EI,0.0,NO,52,00:48:00,170826,VHL,2023-01-12,23.0,16.0,19.5,-4.5,20.4,0.0,0,0.0,rain,0,0,40.3,37.1,317.1,1014.0,1.0,2.6,201.9,17.5,8,10
2023-01-12,2023-01-12 22:58:19,Feeder,Back Feeding Operations.,,VHL,Feeder Trip,Planned Outage,HT Jumper,3904,MANZAR-E-JILANI,AZIZABAD,EI,0.0,NO,111,01:45:32,170826,VHL,2023-01-12,23.0,16.0,19.5,-4.5,20.4,0.0,0,0.0,rain,0,0,40.3,37.1,317.1,1014.0,1.0,2.6,201.9,17.5,8,10
2023-01-12,2023-01-12 23:55:02,Feeder,Back Feeding Operations.,,VHL,OTFS,Forced Outage,HT Jumper,3904,MANZAR-E-JILANI,AZIZABAD,EI,1.0,NO,136,00:39:09,170826,VHL,2023-01-12,23.0,16.0,19.5,-4.5,20.4,0.0,0,0.0,rain,0,0,40.3,37.1,317.1,1014.0,1.0,2.6,201.9,17.5,8,10
2023-01-13,2023-01-13 01:55:26,Feeder,Back Feeding Operations.,,VHL,Incoming Trip,Job of Operation,HT Jumper,347,AL-NAJEEB,GULSHAN,EI,0.0,NO,94,01:27:48,10339,VHL,2023-01-13,22.0,11.2,16.2,-15.5,10.9,0.0,0,0.0,rain,0,0,38.2,31.7,327.9,1015.9,2.9,4.2,208.5,18.0,8,10
2023-01-13,2023-01-13 02:04:24,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,Feeder Trip,M/W/B,Trolley Issue,3904,MANZAR-E-JILANI,AZIZABAD,YBEI,0.0,NO,104,00:19:00,504723,LL,2023-01-13,22.0,11.2,16.2,-15.5,10.9,0.0,0,0.0,rain,0,0,38.2,31.7,327.9,1015.9,2.9,4.2,208.5,18.0,8,10
2023-01-13,2023-01-13 10:00:22,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,Incoming Trip,Meter Burnt Out,Misc.,775,DISTRICT OFFICE(HABIB INDUSTRY),S.I.T.E,YBEI,0.0,NO,128,01:50:39,585,LL,2023-01-13,22.0,11.2,16.2,-15.5,10.9,0.0,0,0.0,rain,0,0,38.2,31.7,327.9,1015.9,2.9,4.2,208.5,18.0,8,10
2023-01-13,2023-01-13 12:17:04,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,Incoming Trip,Shutdown,PMT Link,3477,HARMAIN BUILDERS,GULSHAN,YBEI,0.0,NO,101,01:39:35,924,LL,2023-01-13,22.0,11.2,16.2,-15.5,10.9,0.0,0,0.0,rain,0,0,38.2,31.7,327.9,1015.9,2.9,4.2,208.5,18.0,8,10
2023-01-13,2023-01-13 11:45:44,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,OTFS,Forced Outage,PMT Link,3904,MANZAR-E-JILANI,AZIZABAD,YBEI,1.0,NO,12,00:11:36,4990,LL,2023-01-13,22.0,11.2,16.2,-15.5,10.9,0.0,0,0.0,rain,0,0,38.2,31.7,327.9,1015.9,2.9,4.2,208.5,18.0,8,10
2023-01-13,2023-01-13 12:21:17,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,OTFS,Forced Outage,Fire/Flash/Sparking,3177,PAK SWISS,KESC HOSPITAL,YBEI,1.0,NO,34,00:32:56,504723,LL,2023-01-13,22.0,11.2,16.2,-15.5,10.9,0.0,0,0.0,rain,0,0,38.2,31.7,327.9,1015.9,2.9,4.2,208.5,18.0,8,10
2023-01-13,2023-01-13 12:15:53,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,OTFS,Planned Outage,Fire/Flash/Sparking,111,RUKKNUDDIN,CIVIC CENTRE,YBEI,0.0,NO,28,00:23:57,504723,LL,2023-01-13,22.0,11.2,16.2,-15.5,10.9,0.0,0,0.0,rain,0,0,38.2,31.7,327.9,1015.9,2.9,4.2,208.5,18.0,8,10
2023-01-13,2023-01-13 13:36:55,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,Incoming Off,Grid Level Outage,Fire/Flash/Sparking,796,AURANGABAD(OLD FINE TEXTILE),S.I.T.E,YBEI,0.0,NO,45,00:46:33,504723,LL,2023-01-13,22.0,11.2,16.2,-15.5,10.9,0.0,0,0.0,rain,0,0,38.2,31.7,327.9,1015.9,2.9,4.2,208.5,18.0,8,10
2023-01-13,2023-01-13 14:37:44,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,Incoming Off,Grid Level Outage,Fire/Flash/Sparking,3582,3H RMU,S.I.T.E,YBEI,0.0,NO,7,00:08:34,522920,LL,2023-01-13,22.0,11.2,16.2,-15.5,10.9,0.0,0,0.0,rain,0,0,38.2,31.7,327.9,1015.9,2.9,4.2,208.5,18.0,8,10
2023-01-13,2023-01-13 22:53:08,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,Incoming Off,Grid Level Outage,PMT Link,3157,NITAL  COLONY,HAROONABAD,YBEI,0.0,NO,9,00:07:56,10346,LL,2023-01-13,22.0,11.2,16.2,-15.5,10.9,0.0,0,0.0,rain,0,0,38.2,31.7,327.9,1015.9,2.9,4.2,208.5,18.0,8,10
2023-01-14,2023-01-14 00:49:31,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,Feeder Trip,Grid Level Outage,PMT Link,791,USMANIA COLONY,S.I.T.E,REI,0.0,NO,21,00:19:47,10346,LL,2023-01-14,23.0,7.0,15.3,-5.3,26.5,0.0,0,0.0,rain,0,0,24.8,18.4,43.9,1019.1,7.2,5.4,205.4,17.7,8,10
2023-01-14,2023-01-14 10:55:31,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,OTFS,Forced Outage,PMT Link,298,TIME SQUARE,KESC HOSPITAL,REI,0.0,NO,23,00:21:47,7943,LL,2023-01-14,23.0,7.0,15.3,-5.3,26.5,0.0,0,0.0,rain,0,0,24.8,18.4,43.9,1019.1,7.2,5.4,205.4,17.7,8,10
2023-01-14,2023-01-14 11:47:38,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,OTFS,Forced Outage,Cable End Damage,3566,SANITARY SHOP,JAIL,REI,0.0,NO,59,00:52:29,523110,LL,2023-01-14,23.0,7.0,15.3,-5.3,26.5,0.0,0,0.0,rain,0,0,24.8,18.4,43.9,1019.1,7.2,5.4,205.4,17.7,8,10
2023-01-14,2023-01-14 13:20:19,Feeder,AT KOHISTAN BUILDER S/S M.AIJZ SIDE,,LL,Incoming Trip,Shutdown,Cable End Damage,3103,SHAREEFABAD (P-4 RMU),AZIZABAD,REI,0.0,NO,63,00:50:47,7976,LL,2023-01-14,23.0,7.0,15.3,-5.3,26.5,0.0,0,0.0,rain,0,0,24.8,18.4,43.9,1019.1,7.2,5.4,205.4,17.7,8,10
